"","term","df","sumsq","meansq","statistic","p.value","p_BH","significant"
"4119","X55076_595.374_7.114_NA",6,13.3521309025749,2.22535515042915,2.32412552676917,0.0348955586862883,0.0770260790424213,"Non-significant"
"4120","X24914_386.181_4.238_NA",6,13.3456982003524,2.22428303339207,2.32291561762296,0.0349842418320609,0.0772026871392191,"Non-significant"
"4121","X72937_327.216_9.538_NA",6,13.3450962641017,2.22418271068361,2.32280240590837,0.0349925510009593,0.0772026871392191,"Non-significant"
"4122","X26492_396.164_4.385_NA",6,13.3431334599216,2.2238555766536,2.32243324889882,0.0350196584125421,0.0772437492204835,"Non-significant"
"4123","X63347_344.295_8.18_NA",6,13.3354886210596,2.22258143684326,2.32099551903645,0.0351254237984203,0.0774582471926358,"Non-significant"
"4124","X91927_732.577_12.879_NA",6,13.3343063688003,2.22238439480004,2.32077319011086,0.0351418065588825,0.0774755832282638,"Non-significant"
"4125","X15365_326.159_3.4_NA;domoic acid CollisionEnergy:102040",6,13.3312521928687,2.22187536547811,2.32019885051106,0.0351841618611747,0.0775501574889213,"Non-significant"
"4126","X61239_165.054_7.9_NA;Spectral Match to Dimethyl phthalate from NIST14",6,13.3268047552974,2.2211341258829,2.31936254510084,0.0352459236571497,0.0776674594984985,"Non-significant"
"4127","X83516_322.273_10.712_NA",6,13.3249694175321,2.22082823625535,2.31901743745827,0.0352714404076445,0.0777048549033931,"Non-significant"
"4128","X20895_330.146_3.91_NA",6,13.3238374905814,2.22063958176357,2.31880459944416,0.0352871861657128,0.0777207113901795,"Non-significant"
"4129","X87971_830.591_11.47_NA",6,13.3213806054354,2.2202301009059,2.31834263745272,0.0353213853090979,0.0777611704027426,"Non-significant"
"4130","X41393_221.117_5.657_NA",6,13.3208958861413,2.22014931435688,2.31825149850995,0.0353281360961847,0.0777611704027426,"Non-significant"
"4131","X84658_457.368_10.845_NA",6,13.3206749370992,2.22011248951653,2.31820995492674,0.0353312136970666,0.0777611704027426,"Non-significant"
"4132","X83849_439.305_10.736_NA",6,13.3173324194757,2.21955540324596,2.31758149702007,0.0353778020159516,0.077844863487181,"Non-significant"
"4133","X7213_430.171_2.503_NA",6,13.3064983033261,2.21774971722101,2.31554464810334,0.0355292011032415,0.078159084546497,"Non-significant"
"4134","X83374_504.389_10.704_NA",6,13.3046936189852,2.21744893649754,2.31520538748362,0.035554478628198,0.0781957715741596,"Non-significant"
"4135","X87403_536.575_11.338_NA",6,13.2888621458324,2.21481035763873,2.31222956304059,0.0357769404081061,0.0786660077848853,"Non-significant"
"4136","X41992_396.201_5.703_NA",6,13.2835321980021,2.21392203300036,2.3112278265953,0.0358521262479354,0.0787959519876531,"Non-significant"
"4137","X57833_480.192_7.456_NA",6,13.283444011396,2.21390733523267,2.31121125291543,0.0358533714664453,0.0787959519876531,"Non-significant"
"4138","X88626_397.31_11.735_NA",6,13.2788507363984,2.21314178939973,2.31034802297407,0.0359182852384261,0.0789129329616846,"Non-significant"
"4139","X73886_277.179_9.641_NA;Octinoxate",6,13.2784496734497,2.21307494557496,2.3102726521086,0.0359239583731206,0.0789129329616846,"Non-significant"
"4140","X52726_413.966_6.817_NA",6,13.276856169324,2.212809361554,2.30997319203633,0.0359465070969352,0.078943391914332,"Non-significant"
"4141","X50828_386.217_6.701_NA",6,13.2751061706445,2.21251769510741,2.30964432928049,0.0359712854081709,0.0789573104766398,"Non-significant"
"4142","X23287_276.18_4.117_NA",6,13.2745697549233,2.21242829248722,2.30954352650812,0.0359788837149239,0.0789573104766398,"Non-significant"
"4143","X80851_231.114_10.4_NA",6,13.2745687722511,2.21242812870851,2.30954334184581,0.0359788976358028,0.0789573104766398,"Non-significant"
"4144","X18380_353.123_3.681_NA",6,13.2711695070889,2.21186158451482,2.30890457009188,0.0360270827275298,0.0790439759070225,"Non-significant"
"4145","X7558_188.091_2.55_NA",6,13.2704296077387,2.21173826795645,2.30876553563028,0.0360375788411354,0.0790479292698681,"Non-significant"
"4146","X62344_359.112_8.047_NA;3-O-methylfunicone",6,13.2697484952689,2.21162474921148,2.30863754890678,0.0360472435192473,0.0790500574232988,"Non-significant"
"4147","X66456_305.174_8.684_NA",6,13.266644191847,2.21110736530783,2.30805423768193,0.036091322639084,0.0791276357450088,"Non-significant"
"4148","X74264_483.273_9.667_NA;DG(16:1/0:0/16:1); [M+NH4]+ C35H68N1O5",6,13.2637341922244,2.21062236537073,2.30750745677289,0.0361326881643757,0.0791992287344512,"Non-significant"
"4149","X19299_298.164_3.83_NCGC00380135-01!(3aS,6S,7R,8aR)-8-hydroxy-6,8-dimethyl-3-methylidenespiro[4,5,6,8a-tetrahydro-3aH-cyclohepta[b]furan-7,5'-oxolane]-2,2'-dione [IIN-based: Match]",6,13.2627972610074,2.2104662101679,2.30733141406566,0.0361460159589514,0.0792093461313053,"Non-significant"
"4150","X56996_349.201_7.346_NA",6,13.2621218937065,2.21035364895109,2.30720451859108,0.0361556258491746,0.0792113133061917,"Non-significant"
"4151","X83741_452.518_10.746_NA",6,13.2540076236871,2.20900127061452,2.30568000068837,0.0362712702818163,0.0794455286442481,"Non-significant"
"4152","X91608_685.203_12.721_NA;7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-6-methoxychromen-2-one",6,13.2521047920069,2.20868413200115,2.30532251620274,0.0362984390157584,0.0794858881337368,"Non-significant"
"4153","X82194_473.288_10.401_NA",6,13.24778190022,2.20796365003667,2.30451040616784,0.0363602316561128,0.0796020289471172,"Non-significant"
"4154","X63211_326.232_8.149_NA",6,13.2436966150788,2.20728276917981,2.30374297248502,0.0364187175226612,0.0797108761954828,"Non-significant"
"4155","X6646_342.118_2.425_NA",6,13.242592917505,2.20709881958417,2.30353564590952,0.0364345332682675,0.0797262999940043,"Non-significant"
"4156","X88173_536.575_11.532_NA",6,13.2286659876132,2.20477766460221,2.30091974736525,0.0366346511257084,0.0801449104992638,"Non-significant"
"4157","X64638_621.363_8.362_NA",6,13.2274864564708,2.20458107607847,2.30069821594053,0.036651646688883,0.0801628029096281,"Non-significant"
"4158","X3756_341.134_2.131_NA",6,13.2173651692919,2.20289419488198,2.2987974349892,0.0367977825011994,0.080463068422536,"Non-significant"
"4159","X83446_619.309_10.706_NA",6,13.2132566663803,2.20220944439672,2.29802592306169,0.0368572569513147,0.0805737389279522,"Non-significant"
"4160","X72853_503.3_9.458_NA",6,13.2080268844384,2.20133781407306,2.29704390796525,0.0369330918784329,0.0807201133073827,"Non-significant"
"4161","X51548_397.186_6.719_NA",6,13.2024722731361,2.20041204552268,2.2960009663265,0.0370137953933511,0.0808770554473319,"Non-significant"
"4162","X77785_395.242_10.063_NA",6,13.1976722339398,2.19961203898997,2.29509976049419,0.037083667277291,0.0810102601838371,"Non-significant"
"4163","X2568_295.128_1.129_NA",6,13.1893554881811,2.19822591469685,2.29353841764632,0.0372050196593111,0.0812558344324901,"Non-significant"
"4164","X65804_361.357_8.535_NA",6,13.1876545764961,2.19794242941602,2.29321911657292,0.0372298835101332,0.0812906102003197,"Non-significant"
"4165","X83059_407.279_10.558_NA",6,13.1868823199039,2.19781371998398,2.29307414803448,0.0372411774045594,0.0812957466896168,"Non-significant"
"4166","X57269_477.011_7.388_NA",6,13.1795057897636,2.19658429829393,2.29168948877365,0.0373492158536977,0.0815120188530532,"Non-significant"
"4167","X88775_1296.362_11.792_NA;Contaminant vial septum ThermoFisher C5000-44B",6,13.1723570174802,2.19539283624671,2.29034769981453,0.0374541955622258,0.0817215133313552,"Non-significant"
"4168","X1266_268.872_0.705_NA",6,13.1714254613482,2.19523757689136,2.29017285988722,0.0374678955798694,0.0817317914136691,"Non-significant"
"4169","X66950_281.174_8.698_NA",6,13.1691725373331,2.19486208955552,2.28975002599314,0.0375010476139524,0.0817844866649209,"Non-significant"
"4170","X5917_344.134_2.309_NA",6,13.163197553772,2.193866258962,2.28862868315065,0.0375891018453657,0.0819568618652434,"Non-significant"
"4171","X91129_1070.326_12.533_Contaminant vial septum ThermoFisher C5000-44B",6,13.1523366388944,2.1920561064824,2.28659059003897,0.0377496515137088,0.0822871809068905,"Non-significant"
"4172","X85322_400.342_10.923_Spectral Match to Palmitoylcarnitine from NIST14;Spectral Match to Lauroyl L-carnitine from NIST14",6,13.1481735807944,2.19136226346573,2.28580944668855,0.0378113594649561,0.0823895167208676,"Non-significant"
"4173","X92176_784.523_12.982_SQDG(16:0/14:0); [M+NH4]+ C39H78N1O12S1",6,13.1479469056585,2.19132448427642,2.28576691519265,0.0378147220937286,0.0823895167208676,"Non-significant"
"4174","X71443_287.163_9.458_NA",6,13.1470427802787,2.19117379671311,2.2855972735486,0.0378281371634985,0.0823989993029536,"Non-significant"
"4175","X20931_279.122_3.915_NA;Massbank:AC000069 Altersolanol A|(1S,2R,3S,4R)-1,2,3,4,8-pentahydroxy-6-methoxy-3-methyl-2,4-dihydro-1H-anthracene-9,10-dione",6,13.143599263179,2.1905998771965,2.28495118109035,0.0378792711442686,0.082480778617399,"Non-significant"
"4176","X85657_659.43_10.969_Massbank:MSJ00147 Fucoxanthin",6,13.1432928415063,2.19054880691771,2.28489368979587,0.0378838244067596,0.082480778617399,"Non-significant"
"4177","X89010_670.187_11.868_NA;7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-6-methoxychromen-2-one",6,13.1353305629434,2.18922176049056,2.2833998696063,0.0380023175007798,0.0827189539662653,"Non-significant"
"4178","X64623_305.174_8.317_NA",6,13.1331755486262,2.1888625914377,2.28299558740112,0.0380344469829564,0.0827690741907706,"Non-significant"
"4179","X44065_263.138_5.885_NA",6,13.1310275934244,2.18850459890407,2.28259263994448,0.0380664962528414,0.0828048515828094,"Non-significant"
"4180","X80560_677.456_10.423_NA",6,13.1308529976297,2.18847549960495,2.28255988695864,0.0380691024654799,0.0828048515828094,"Non-significant"
"4181","X90492_549.285_12.352_NA",6,13.1258045698951,2.18763409498251,2.28161286600753,0.0381445324677993,0.0829490765838869,"Non-significant"
"4182","X55229_237.148_7.126_NA",6,13.123636518403,2.18727275306716,2.28120618476544,0.0381769684087795,0.0829997601082313,"Non-significant"
"4183","X58519_402.212_7.575_NA",6,13.1178879479014,2.18631465798357,2.28012792429581,0.038263095724695,0.0831671208053854,"Non-significant"
"4184","X35563_281.138_5.183_NA",6,13.114885242654,2.18581420710899,2.27956473601023,0.0383081549235607,0.0832451588348503,"Non-significant"
"4185","X39067_247.133_5.46_NA",6,13.1136448810143,2.18560748016905,2.27933209936428,0.0383267823759412,0.0832657360482813,"Non-significant"
"4186","X45738_386.18_5.877_NA",6,13.1082352988206,2.18470588313677,2.27831754314911,0.0384081202711263,0.0834225106318873,"Non-significant"
"4187","X88918_597.392_11.84_NA",6,13.1065666453478,2.18442777422463,2.27800460391317,0.038433242200468,0.0834571383058647,"Non-significant"
"4188","X91971_772.236_12.91_NA",6,13.1044559699574,2.1840759949929,2.27760877691414,0.0384650406553537,0.0835062439442397,"Non-significant"
"4189","X54553_358.237_6.996_NA",6,13.1028888187627,2.18381480312712,2.27731488662426,0.0384886663823634,0.0835375876697179,"Non-significant"
"4190","X34338_379.175_5.012_NA",6,13.1005758782812,2.18342931304687,2.27688114745938,0.0385235598694441,0.0835933666665836,"Non-significant"
"4191","X86834_692.53_11.204_NA;MGDG (14:0/18:3)",6,13.0977147678137,2.18295246130228,2.27634462826571,0.0385667636805438,0.0836671475503471,"Non-significant"
"4192","X63949_281.174_8.26_NA;NCGC00381022-01_C15H22O5_2H-Cyclohepta[b]furan-7-propanoic acid, octahydro-8-hydroxy-6,8-dimethyl-3-methylene-2-oxo-, (3aS,6S,8aR)-",6,13.0916658321616,2.18194430536027,2.27521038482286,0.0386582525194129,0.0838456182983068,"Non-significant"
"4193","X17686_235.144_3.586_NA",6,13.0865030852068,2.18108384753447,2.27424237714214,0.0387364968175989,0.0839952847759621,"Non-significant"
"4194","X63299_426.212_8.165_NA",6,13.0801299068303,2.18002165113838,2.27304749838076,0.0388332880482712,0.0841787358643991,"Non-significant"
"4195","X53814_522.342_6.958_NA",6,13.079713697827,2.17995228297117,2.27296946840595,0.0388396169105977,0.0841787358643991,"Non-significant"
"4196","X68090_295.19_8.882_NA",6,13.077307406987,2.17955123449783,2.27251834981372,0.0388762256198563,0.0842379988884017,"Non-significant"
"4197","X90079_1326.902_12.149_NA",6,13.0742278892281,2.17903798153801,2.27194103731161,0.0389231232259375,0.0843195226042944,"Non-significant"
"4198","X86885_631.218_11.216_NA",6,13.0654416945424,2.17757361575707,2.27029402056499,0.0390572150883528,0.0845898522113634,"Non-significant"
"4199","X87710_614.142_11.401_NA",6,13.0561863137124,2.17603105228541,2.26855924112393,0.0391989297682092,0.084876558574079,"Non-significant"
"4200","X56714_308.149_7.305_NA",6,13.0549003763121,2.17581672938536,2.26831822715622,0.0392186571298169,0.0848990549105465,"Non-significant"
"4201","X61226_239.091_7.896_NA",6,13.0522142541116,2.17536904235193,2.26781479870518,0.0392598941439261,0.0849680927294872,"Non-significant"
"4202","X61107_344.242_7.875_NA",6,13.0473553177381,2.17455921962302,2.26690418652299,0.0393345898714112,0.0851094933628917,"Non-significant"
"4203","X58705_323.185_7.578_NA",6,13.0417786746998,2.17362977911664,2.26585913481257,0.0394204808469077,0.0852750444587402,"Non-significant"
"4204","X91110_732.577_12.578_NA",6,13.0406036062026,2.17343393436709,2.26563893829371,0.0394386012697664,0.0852939492732436,"Non-significant"
"4205","X90258_778.56_12.267_NA",6,13.0394624728349,2.17324374547248,2.26542510387566,0.0394562057630388,0.0853033660596282,"Non-significant"
"4206","X63468_329.101_8.192_NA",6,13.0386850798884,2.1731141799814,2.26527943164195,0.0394682029229285,0.0853033660596282,"Non-significant"
"4207","X42598_235.133_5.752_NA;Curcumenol",6,13.0384972464459,2.17308287440766,2.26524423456676,0.0394711021791527,0.0853033660596282,"Non-significant"
"4208","X66573_373.185_8.648_NA",6,13.0366126423667,2.17276877372779,2.26489109338861,0.0395002024227737,0.0853459696834264,"Non-significant"
"4209","X2086_372.186_0.976_NA",6,13.0343780638059,2.17239634396765,2.26447238362949,0.0395347323537754,0.0854002819103174,"Non-significant"
"4210","X90543_854.507_12.338_NA;TAG (18:3/18:4/18:5)",6,13.0304209568757,2.17173682614596,2.26373093846089,0.0395959482520531,0.0855121998830563,"Non-significant"
"4211","X92033_564.607_12.777_NA",6,13.0221596086303,2.17035993477172,2.26218311932579,0.0397240328814483,0.085768441452892,"Non-significant"
"4212","X2477_325.139_1.109_NA",6,13.0197726707999,2.16996211179999,2.26173593916602,0.0397611114614475,0.0858189063418323,"Non-significant"
"4213","X89572_762.196_12.055_NA;[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1S,4aR,6aS,6bR,9S,10R,11R,12aR)-1,10,11-trihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",6,13.0194398637899,2.16990664396499,2.26167359055712,0.0397662838119379,0.0858189063418323,"Non-significant"
"4214","X57304_475.014_7.389_NA",6,13.0159601042988,2.1693266840498,2.26102170170359,0.0398204020949134,0.0859153051369133,"Non-significant"
"4215","X87562_869.556_11.389_NA;Chlorophyll a",6,13.0144772387423,2.16907953979039,2.26074391393443,0.039843484765528,0.0859447125713358,"Non-significant"
"4216","X87263_760.489_11.296_NA",6,13.0115246845385,2.16858744742308,2.26019082162897,0.0398894818465118,0.0860235220466048,"Non-significant"
"4217","X69263_419.139_9.096_NA",6,13.0092360520186,2.16820600866977,2.25976211313432,0.0399251696443144,0.0860800669684862,"Non-significant"
"4218","X67261_260.182_8.753_NA",6,13.0078445510069,2.16797409183449,2.25950146181828,0.039946882451446,0.0860935983357285,"Non-significant"
"4219","X4137_444.149_1.957_NA",6,13.007122768754,2.16785379479233,2.25936626170173,0.0399581493519333,0.0860935983357285,"Non-significant"
"4220","X21233_298.201_3.926_NA",6,13.007013635147,2.16783560585783,2.25934581952201,0.0399598531650654,0.0860935983357285,"Non-significant"
"4221","X4399_307.128_2.015_NA",6,13.004631991451,2.16743866524184,2.25889971259636,0.0399970525426702,0.0861533290021221,"Non-significant"
"4222","X50994_785.481_6.636_NA",6,13.001091654439,2.16684860907316,2.25823659387746,0.0400524089743417,0.0862521322583408,"Non-significant"
"4223","X91171_536.575_12.591_NA",6,13.0004579829297,2.16674299715496,2.25811790775459,0.0400623244843548,0.0862530556977869,"Non-significant"
"4224","X85134_333.214_10.744_NA",6,12.9997133941066,2.16661889901777,2.25797844807316,0.0400739784973372,0.0862577207617873,"Non-significant"
"4225","X88188_291.268_11.578_NA;Spectral Match to .alpha.-Bisabolol from NIST14",6,12.9978675635934,2.1663112605989,2.2576327338878,0.0401028822339312,0.0862995042061307,"Non-significant"
"4226","X12641_352.212_3.135_NA",6,12.9955618530305,2.16592697550508,2.25720089742805,0.0401390142808576,0.0863568191768948,"Non-significant"
"4227","X8731_280.19_2.751_NA",6,12.9819030273072,2.16365050455119,2.25464298237875,0.0403536753787968,0.0867844553858994,"Non-significant"
"4228","X65620_568.311_8.469_NA",6,12.9811826646628,2.16353044411047,2.25450809033949,0.0403650259557953,0.0867844553858994,"Non-significant"
"4229","X1534_306.852_0.749_NA",6,12.981094405863,2.16351573431051,2.25449156345321,0.0403664168309468,0.0867844553858994,"Non-significant"
"4230","X45404_402.264_5.924_NA",6,12.979799130208,2.16329985503467,2.25424901885596,0.0403868342466373,0.0868078243428903,"Non-significant"
"4231","X60853_402.3_7.84_NA",6,12.976024148812,2.16267069146866,2.2535421628466,0.0404463937079345,0.086915294633075,"Non-significant"
"4232","X66257_664.354_8.593_NA",6,12.9700764146763,2.16167940244605,2.25242852943301,0.0405403983671605,0.0870967159627181,"Non-significant"
"4233","X75913_352.248_9.776_NA",6,12.9636578955767,2.16060964926278,2.25122683735938,0.0406420703848655,0.0872945201840769,"Non-significant"
"4234","X52452_393.227_6.789_NA;mollugin",6,12.9563027426852,2.15938379044754,2.24984990046629,0.0407588688293754,0.0875247131310064,"Non-significant"
"4235","X66027_645.493_8.567_NA",6,12.9535791037733,2.15892985062889,2.24934004685485,0.0408021983555195,0.0875970690551083,"Non-significant"
"4236","X87064_453.336_11.16_NA;Spectral Match to Nonaethylene glycol from NIST14",6,12.9511977382099,2.15853295636831,2.24889427906248,0.0408401176392189,0.0876577784645368,"Non-significant"
"4237","X73062_412.284_9.556_NA",6,12.9496116899904,2.1582686149984,2.24859739380818,0.0408653908837425,0.0876913226138747,"Non-significant"
"4238","X72028_612.374_9.435_NA",6,12.9472968190148,2.15788280316914,2.24816409366957,0.040902303662641,0.0877498218265058,"Non-significant"
"4239","X87899_710.504_11.464_NA",6,12.9319723073949,2.15532871789915,2.24529593912409,0.0411474454977166,0.0882549125891106,"Non-significant"
"4240","X92206_722.527_12.991_NA",6,12.9283701659661,2.15472836099435,2.24462183471406,0.041205264636778,0.0883580816220721,"Non-significant"
"4241","X42189_309.169_5.719_NA",6,12.9269429505911,2.15449049176519,2.24435475385081,0.0412281940887296,0.0883864043043456,"Non-significant"
"4242","X49964_246.17_6.513_NA;Massbank:UF411401 Gabapentin|1-(Aminomethyl)cyclohexaneacetic acid| 2-[1-(aminomethyl)cyclohexyl]acetic acid",6,12.9251917370619,2.15419862284366,2.24402704811143,0.0412563449581862,0.0884237371614901,"Non-significant"
"4243","X88436_566.411_11.674_NA",6,12.9246498740081,2.15410831233468,2.24392565032187,0.0412650590382977,0.0884237371614901,"Non-significant"
"4244","X83348_281.21_10.7_NA",6,12.9229063327894,2.15381772213156,2.24359938930173,0.0412931096882515,0.0884629955903824,"Non-significant"
"4245","X60376_352.211_7.806_NA",6,12.9207885171609,2.15346475286014,2.24320310120993,0.0413272054786232,0.0885052160627544,"Non-significant"
"4246","X42_151.035_0.551_NA",6,12.9204730642777,2.15341217737961,2.2431440741691,0.0413322863399093,0.0885052160627544,"Non-significant"
"4247","X66329_199.169_8.615_NA;Massbank:EQ314906 Rimantadine|1-(1-adamantyl)ethanamine",6,12.9124685921692,2.15207809869487,2.24164636513261,0.0414614041178887,0.0887607926159275,"Non-significant"
"4248","X56993_442.207_7.346_NA",6,12.9074262038591,2.15123770064318,2.24070296284323,0.0415429325733916,0.0889143933515246,"Non-significant"
"4249","X27217_414.979_4.448_NA",6,12.9040740020436,2.1506790003406,2.24007581657061,0.0415972149652373,0.0890096207258032,"Non-significant"
