"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p_BH","significant"
"X81679_287.2_10.504_NA;(4E,8E)-7-hydroxy-10-(hydroxymethyl)-4,8,11,15-tetramethylbicyclo[11.2.0]pentadeca-4,8,14-trien-6-one",0.336304542566566,0.112101514188855,-0.224203028377711,2.50890876548349,0.013040028231963,171.173304652954,0.071712152927378,0.600896932205755,"Welch Two Sample t-test","two.sided",0.0185685100524679,"Significant"
"X72453_221.153_9.536_NA;Methyl Jasmonate (Mixiture of isomers) CollisionEnergy:205060",0.337156510911367,0.112385503637122,-0.224771007274244,2.50888484118757,0.0130445839339177,170.503232724825,0.0718838715042187,0.602429150318515,"Welch Two Sample t-test","two.sided",0.0185720884947041,"Significant"
"X56366_351.18_7.266_NA",0.386878800604053,0.128959600201351,-0.257919200402702,2.51871242919989,0.0130631506163502,122.858540879053,0.0828299481221668,0.69092765308594,"Welch Two Sample t-test","two.sided",0.0185956106785432,"Significant"
"X58851_384.201_7.577_NA",0.29971470918032,0.0999049030601065,-0.199809806120213,2.50936130209217,0.0130758404759444,162.240834158714,0.0638599697477289,0.53556944861291,"Welch Two Sample t-test","two.sided",0.018610761053113,"Significant"
"X31067_348.18_4.776_NA",-0.404887013949665,-0.134962337983222,0.269924675966443,-2.52264205178673,0.0130924432525119,108.924769223087,-0.722997591230627,-0.0867764366687028,"Welch Two Sample t-test","two.sided",0.0186314750433305,"Significant"
"X79955_175.112_10.299_NA",0.315685428427546,0.105228476142515,-0.21045695228503,2.50518355591805,0.0131400736095162,177.369530061511,0.0670079426909634,0.564362914164128,"Welch Two Sample t-test","two.sided",0.0186953467169119,"Significant"
"X32099_167.106_4.862_NA",-0.381920112297014,-0.127306704099005,0.254613408198009,-2.51532078895155,0.0131414387228095,126.881678033675,-0.682381890773417,-0.0814583338206115,"Welch Two Sample t-test","two.sided",0.0186953467169119,"Significant"
"X28630_383.134_4.569_NA",0.356339762391633,0.118779920797211,-0.237559841594422,2.5080208875669,0.0131929151294323,151.712078812325,0.0756287724301295,0.637050752353136,"Welch Two Sample t-test","two.sided",0.0187656421083853,"Significant"
"X91435_332.331_12.674_NA",-0.547908839346166,-0.182636279782055,0.36527255956411,-2.5541612867203,0.0132020273115615,59.9869563916373,-0.977006941050948,-0.118810737641384,"Welch Two Sample t-test","two.sided",0.0187756659341025,"Significant"
"X66075_395.206_8.62_NA",0.323091505196499,0.107697168398833,-0.215394336797666,2.50320329776735,0.0132098244146366,177.644846108095,0.0683813396719227,0.577801670721075,"Welch Two Sample t-test","two.sided",0.0187838166371405,"Significant"
"X14183_326.123_3.207_NA",-0.419591946651214,-0.139863982217071,0.279727964434143,-2.52320588284203,0.0132162822063824,99.2819195164043,-0.749542115951508,-0.0896417773509209,"Welch Two Sample t-test","two.sided",0.0187900606443204,"Significant"
"X54079_407.206_7.006_NA",0.358848408402882,0.119616136134294,-0.239232272268588,2.50671306401677,0.0132603505820633,148.858929288027,0.075970126205778,0.641726690599985,"Welch Two Sample t-test","two.sided",0.0188497666497997,"Significant"
"X57908_345.154_7.458_NA",-0.536416970332845,-0.178805656777615,0.35761131355523,-2.54787089416568,0.0133439001183971,61.6965767740325,-0.957312376526762,-0.115521564138928,"Welch Two Sample t-test","two.sided",0.0189655682157991,"Significant"
"X92588_294.206_13.508_NA",0.287910853907875,0.0959702846359582,-0.191940569271916,2.50567789670983,0.0133579698926265,141.075987603806,0.0607558072846917,0.515065900531058,"Welch Two Sample t-test","two.sided",0.0189825980406001,"Significant"
"X91243_536.504_12.615_NA;Cer(d18:2/20:1); [M+H]+ C38H72N1O3",0.297188455790018,0.0990628185966727,-0.198125637193345,2.50135891892394,0.0133794237603639,159.722345089609,0.0625457120879704,0.531831199492066,"Welch Two Sample t-test","two.sided",0.0190101142099123,"Significant"
"X82465_366.321_10.593_NA",-0.488469786152721,-0.162823262050907,0.325646524101814,-2.535433661651,0.0134116127875514,71.7173921958464,-0.872550938654125,-0.104388633651318,"Welch Two Sample t-test","two.sided",0.0190528724163152,"Significant"
"X88519_773.273_11.718_NA;Spectral Match to 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine from NIST14",-0.553244812177946,-0.184414937392649,0.368829874785297,-2.54909513868869,0.0134206932661928,59.0015850427087,-0.987532129688333,-0.118957494667559,"Welch Two Sample t-test","two.sided",0.0190627938097524,"Significant"
"X87710_614.142_11.401_NA",0.383198966594257,0.127732988864752,-0.255465977729505,2.50757869790725,0.0134414121320653,124.671044036187,0.0807486894247711,0.685649243763744,"Welch Two Sample t-test","two.sided",0.0190892407223895,"Significant"
"X13797_365.122_3.249_NA",-0.405512709363979,-0.135170903121326,0.270341806242652,-2.51290803286283,0.0134595732284809,107.403381241925,-0.725399913985508,-0.085625504742449,"Welch Two Sample t-test","two.sided",0.0191120474454706,"Significant"
"X83363_349.237_10.692_NA",-0.434211397946613,-0.144737132648871,0.289474265297742,-2.52038405381504,0.0134649381416748,91.0015466308421,-0.776424086634467,-0.0919987092587593,"Welch Two Sample t-test","two.sided",0.0191166798226276,"Significant"
"X3204_252.123_1.537_NA",-0.428464914636448,-0.14282163821215,0.285643276424299,-2.51878216904627,0.0134681240984521,93.8381827396208,-0.766225864471051,-0.090703964801845,"Welch Two Sample t-test","two.sided",0.0191182176897934,"Significant"
"X79270_345.206_10.085_NA;(4E,8E)-7-hydroxy-10-(hydroxymethyl)-4,8,11,15-tetramethylbicyclo[11.2.0]pentadeca-4,8,14-trien-6-one",-0.496949130652705,-0.165649710217568,0.331299420435137,-2.5355783763847,0.0134786874980433,69.4949710844776,-0.88788969261209,-0.10600856869332,"Welch Two Sample t-test","two.sided",0.0191302258401825,"Significant"
"X7858_320.185_2.594_NA",-0.47302479963319,-0.157674933211063,0.315349866422127,-2.52977366876873,0.0134834167237732,76.0099597581957,-0.84543303218764,-0.10061656707874,"Welch Two Sample t-test","two.sided",0.0191339511241683,"Significant"
"X208_282.834_0.667_NA",-0.452208521602886,-0.150736173867629,0.301472347735257,-2.52433052663764,0.0134920336342672,83.1924096548361,-0.808498551440049,-0.095918491765723,"Welch Two Sample t-test","two.sided",0.0191431912925652,"Significant"
"X5749_344.228_2.279_NA;Spectral Match to Nonaethylene glycol from NIST14",-0.552707578905142,-0.184235859635047,0.368471719270095,-2.54662562650612,0.0135060732699458,59.0073064378498,-0.986993024713885,-0.1184221330964,"Welch Two Sample t-test","two.sided",0.0191601214183721,"Significant"
"X75806_577.144_9.853_NA",0.323541033219635,0.107847011073212,-0.215694022146423,2.49453585984646,0.013527420398318,177.252882216008,0.0675863596316101,0.57949570680766,"Welch Two Sample t-test","two.sided",0.019187411273246,"Significant"
"X14493_312.144_3.313_Domoic acid",0.363389641442019,0.121129880480673,-0.242259760961346,2.50035558728491,0.0135348551433334,143.123041262322,0.0761088230090957,0.650670459874943,"Welch Two Sample t-test","two.sided",0.0191949622466367,"Significant"
"X4225_201.073_1.971_NA;HYDROXYPHENYLLACTIC ACID",-0.552489986800838,-0.184163328933613,0.368326657867225,-2.54533997332085,0.0135511542956591,59.0008974841652,-0.986824719982439,-0.118155253619238,"Welch Two Sample t-test","two.sided",0.0192150802957163,"Significant"
"X3507_281.113_1.609_NA",-0.460806048280327,-0.153602016093442,0.307204032186885,-2.52475795824928,0.0135572481834661,79.9066229636455,-0.824028871027254,-0.0975832255334008,"Welch Two Sample t-test","two.sided",0.0192207236058122,"Significant"
"X91213_754.561_12.612_NA",-0.552008415514282,-0.184002805171428,0.368005610342855,-2.54494326860059,0.0135621778021858,59.061655231785,-0.986022869253468,-0.117993961775097,"Welch Two Sample t-test","two.sided",0.0192247147766562,"Significant"
"X20314_354.154_3.791_NA",-0.469709925377646,-0.156569975125882,0.313139950251764,-2.52602616859074,0.0135923873487587,76.8767050708875,-0.839989499112013,-0.0994303516432796,"Welch Two Sample t-test","two.sided",0.0192645340257076,"Significant"
"X58314_436.254_7.358_NA",0.38611280791322,0.128704269304407,-0.257408538608814,2.50385007263275,0.0136102151750995,121.591201952465,0.0808331041558536,0.691392511670587,"Welch Two Sample t-test","two.sided",0.0192867949457613,"Significant"
"X31188_226.216_4.823_NA;Gly-C14:1",-0.346989004259441,-0.115663001419814,0.231326002839628,-2.49434666813464,0.0136374192876046,159.55205488018,-0.621723785658031,-0.0722542228608521,"Welch Two Sample t-test","two.sided",0.0193223338262273,"Significant"
"X62428_311.185_8.044_NA",0.346640759512776,0.115546919837592,-0.231093839675184,2.49363580694287,0.013662035551889,159.810291995945,0.0721068570736008,0.621174661951951,"Welch Two Sample t-test","two.sided",0.0193541955808313,"Significant"
"X4857_268.118_2.115_NA",-0.431878219249096,-0.143959406416365,0.287918812832731,-2.51388230907594,0.0136863651120093,91.6377836309879,-0.773100477208436,-0.0906559612897565,"Welch Two Sample t-test","two.sided",0.0193856413145955,"Significant"
"X71297_437.154_9.341_NA",-0.546545019954245,-0.182181673318082,0.364363346636164,-2.53963665718728,0.0137172196046325,59.7415010657621,-0.977059406288627,-0.116030633619864,"Welch Two Sample t-test","two.sided",0.0194263178575263,"Significant"
"X52917_191.127_6.845_NA",-0.547263837028467,-0.182421279009489,0.364842558018978,-2.53932214395182,0.0137339550217297,59.6184864807741,-0.978416207510969,-0.116111466545964,"Welch Two Sample t-test","two.sided",0.0194469894187145,"Significant"
"X80842_580.361_10.399_NA;Spectral Match to HEPC from NIST14",0.350857053604162,0.116952351201387,-0.233904702402775,2.49128979049581,0.0137806937253138,155.082627402773,0.0726575419149044,0.62905656529342,"Welch Two Sample t-test","two.sided",0.0195101319449631,"Significant"
"X4160_237.123_2.109_NA",-0.463870866028252,-0.154623622009417,0.309247244018835,-2.51859175476386,0.0138176598985359,78.4220755832127,-0.830511339018938,-0.0972303930375658,"Welch Two Sample t-test","two.sided",0.0195594214226201,"Significant"
"X16569_347.145_3.523_NA",-0.550678338743731,-0.18355944624791,0.36711889249582,-2.53639062130176,0.0138666296408298,59.0010428720545,-0.985116312874248,-0.116240364613213,"Welch Two Sample t-test","two.sided",0.0196256844169402,"Significant"
"X62868_221.153_8.103_NA;NCGC00380971-01_C17H28O3_(1R,2R,4aS,8aS)-2-[(2R)-2-Hydroxybutyl]-1,3-dimethyl-1,2,4a,5,6,7,8,8a-octahydro-1-naphthalenecarboxylic acid",-0.51432267660617,-0.171440892202057,0.342881784404114,-2.52869616040662,0.0138773758045881,65.2110315987154,-0.920504454467774,-0.108140898744567,"Welch Two Sample t-test","two.sided",0.0196378367027727,"Significant"
"X85357_532.363_10.84_NA",-0.396700587966837,-0.132233529322279,0.264467058644558,-2.49835131916822,0.0139260628723179,112.232408966411,-0.711305497343697,-0.0820956785899762,"Welch Two Sample t-test","two.sided",0.0197036669211195,"Significant"
"X87849_985.236_11.461_NA;[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-10-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate",-0.550297540219893,-0.183432513406631,0.366865026813262,-2.53460167840009,0.0139303517532752,59.0038773231674,-0.984741078207866,-0.11585400223192,"Welch Two Sample t-test","two.sided",0.0197066684519649,"Significant"
"X31206_396.144_4.787_NA",-0.455432927178561,-0.151810975726187,0.303621951452374,-2.51240926983253,0.013973190916119,81.1168635543081,-0.816102220705768,-0.0947636336513529,"Welch Two Sample t-test","two.sided",0.0197641959877651,"Significant"
"X48269_267.159_6.37_NA;NCGC00381022-01_C15H22O5_2H-Cyclohepta[b]furan-7-propanoic acid, octahydro-8-hydroxy-6,8-dimethyl-3-methylene-2-oxo-, (3aS,6S,8aR)-",0.380098623870707,0.126699541290236,-0.253399082580472,2.49237766170608,0.013993028731719,125.449563553917,0.0782840093715313,0.681913238369883,"Welch Two Sample t-test","two.sided",0.0197891767349182,"Significant"
"X70915_279.159_9.303_NA",0.362968606005966,0.120989535335322,-0.241979070670644,2.48683445495898,0.0140503654215176,141.562413294377,0.0744333595845463,0.651503852427385,"Welch Two Sample t-test","two.sided",0.0198671730034896,"Significant"
"X88481_996.308_11.701_NA;Contaminant vial septum ThermoFisher C5000-44B",-0.549564546150632,-0.183188182050211,0.366376364100422,-2.53108744990821,0.014056411161916,59.0071473149664,-0.984031292794824,-0.115097799506441,"Welch Two Sample t-test","two.sided",0.0198726310502473,"Significant"
"X72056_356.225_9.438_NA",0.276647680072181,0.0922158933573936,-0.184431786714787,2.49227558527575,0.0140686372912067,119.021065323795,0.0568529492883691,0.496442410855993,"Welch Two Sample t-test","two.sided",0.0198868237331547,"Significant"
"X15270_428.191_3.394_NA",-0.505009187783287,-0.168336395927762,0.336672791855524,-2.51915671517601,0.0141618527772682,66.8409583036373,-0.905161604421456,-0.104856771145117,"Welch Two Sample t-test","two.sided",0.0200154772968946,"Significant"
"X88377_871.572_11.643_Pheophytin a;Chlorophyll a",-0.543808178298375,-0.181269392766125,0.36253878553225,-2.52685888023715,0.0141739166528807,59.7683432246841,-0.974328872106204,-0.113287484490546,"Welch Two Sample t-test","two.sided",0.0200294140826844,"Significant"
"X35737_353.159_5.127_NA",-0.435168026615258,-0.145056008871753,0.290112017743505,-2.50134234896098,0.0142018837911465,88.9894853561706,-0.780850818771142,-0.0894852344593744,"Welch Two Sample t-test","two.sided",0.0200658162282989,"Significant"
"X64262_358.274_8.307_NA",0.292203849505247,0.0974012831684157,-0.194802566336831,2.47834594095148,0.0142659397156699,155.749450842471,0.05930905370759,0.525098645302904,"Welch Two Sample t-test","two.sided",0.0201531889208935,"Significant"
"X27755_314.217_4.495_NA",-0.548428254102639,-0.182809418034213,0.365618836068426,-2.52525362883489,0.0142685469669975,59.0002777231589,-0.982999372448612,-0.113857135756667,"Welch Two Sample t-test","two.sided",0.020153740721445,"Significant"
"X81727_644.34_10.512_NA",0.275984913908232,0.0919949713027442,-0.183989942605488,2.48621883384822,0.0142980853746439,119.016605941739,0.0561824961458031,0.495787331670662,"Welch Two Sample t-test","two.sided",0.020192325602091,"Significant"
"X63141_913.497_8.14_NA",0.275946161966075,0.0919820539886918,-0.183964107977383,2.48535516582545,0.0143295293134398,119.146098670483,0.0561006899893461,0.495791633942805,"Welch Two Sample t-test","two.sided",0.0202335891470406,"Significant"
"X90411_1072.326_12.538_NA;Contaminant vial septum ThermoFisher C5000-44B",-0.547824643041974,-0.182608214347325,0.365216428694649,-2.5222754217817,0.01437778581199,59.0003100615275,-0.982430019095937,-0.113219266988012,"Welch Two Sample t-test","two.sided",0.0202985758699709,"Significant"
"X4048_414.139_2.1_NA",-0.44105458108306,-0.147018193694353,0.294036387388706,-2.4981529538519,0.0143864390575906,86.0330984162543,-0.792026956521653,-0.090082205644466,"Welch Two Sample t-test","two.sided",0.0203076391727393,"Significant"
"X91701_846.292_12.774_NA;Contaminants septum vial Thermo C4000-53 and C4000-54 serie",-0.54720871634625,-0.18240290544875,0.3648058108975,-2.51940996641139,0.0144833460607229,59.0056789433924,-0.981818375704864,-0.112599056987635,"Welch Two Sample t-test","two.sided",0.0204412577435723,"Significant"
"X73023_588.351_9.55_NA",0.29142067250261,0.0971402241675365,-0.194280448335073,2.47147061561646,0.0145322207802892,155.771124788032,0.0585041968332268,0.524337148171992,"Welch Two Sample t-test","two.sided",0.0205070543744203,"Significant"
"X22142_281.138_4.024_NA",-0.472883639254211,-0.157627879751404,0.315255759502807,-2.50175626357072,0.0145534892346428,74.4786547027882,-0.8494753264299,-0.096291952078522,"Welch Two Sample t-test","two.sided",0.0205338802174694,"Significant"
"X75367_256.299_9.809_NA",0.275112347021763,0.0917041156739209,-0.183408231347842,2.47828384551478,0.0146038585364034,119.001024903626,0.0553030313352103,0.494921662708315,"Welch Two Sample t-test","two.sided",0.020601750475249,"Significant"
"X91236_1071.327_12.612_NA;Contaminant vial septum ThermoFisher C5000-44B",-0.546390274834132,-0.182130091611377,0.364260183222754,-2.51519734067052,0.0146404524145585,59.0002706325642,-0.981077562374144,-0.11170298729412,"Welch Two Sample t-test","two.sided",0.0206501696173078,"Significant"
"X23848_277.118_4.164_NA;Spectral Match to L-Phenylalanine, N-acetyl- from NIST14",0.32506480768091,0.108354935893637,-0.216709871787273,2.46546563968231,0.0146480641929275,174.9616066785,0.0648490799620969,0.585280535399723,"Welch Two Sample t-test","two.sided",0.0206577012008837,"Significant"
"X92032_531.239_12.934_NA",0.274958448050014,0.0916528160166713,-0.183305632033342,2.47665822209242,0.0146665168858224,119.056075852076,0.0551289414050562,0.494787954694971,"Welch Two Sample t-test","two.sided",0.0206805166758525,"Significant"
"X80246_548.394_10.325_NA",0.366841721131627,0.122280573710542,-0.244561147421084,2.47170879753967,0.0146879270837411,135.344872348636,0.0733268371310333,0.66035660513222,"Welch Two Sample t-test","two.sided",0.0207074946573693,"Significant"
"X43176_315.199_5.809_NA;Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14",-0.464438673754649,-0.15481289125155,0.309625782503099,-2.49614358360793,0.0146964478608682,76.8713334513275,-0.834946308181441,-0.0939310393278559,"Welch Two Sample t-test","two.sided",0.0207162951862036,"Significant"
