,metabolite,stats_ID,p,H,dof,stats_p_bh,stats_significant
287,X1985_174.055_0.945_nan,1985,8.681615863843347e-07,38.57206619603028,6,6.41733751496453e-05,True
6783,X76840_342.227_9.953_nan,76840,8.790244061587895e-07,38.544482811540774,6,6.445233790964285e-05,True
5255,X64017_522.186_8.273_nan,64017,9.05864738375013e-07,38.47775562615723,6,6.588897761044495e-05,True
4672,X58579_617.295_7.551_nan,58579,9.830153358179873e-07,38.2963648666073,6,7.093313835918365e-05,True
8722,X90833_186.981_12.46_nan,90833,1.0578851980317882e-06,38.133389645258866,6,7.573458441342534e-05,True
7492,X83083_590.369_10.66_nan,83083,1.0996150872283838e-06,38.04746065077265,6,7.690538748523435e-05,True
1641,X17667_521.002_3.616_nan,17667,1.0956416204367015e-06,38.05550184162064,6,7.690538748523435e-05,True
6481,X74284_280.263_9.696_nan,74284,1.0878350010285173e-06,38.07138502887563,6,7.690538748523435e-05,True
6509,X74527_351.216_9.596_nan,74527,1.110398508743366e-06,38.02578268876607,6,7.706674230148613e-05,True
1093,X9884_190.05_2.832_nan,9884,1.1194202330282107e-06,38.00780642520965,6,7.710430877797343e-05,True
415,X2741_337.139_1.167_nan,2741,1.1558967922979564e-06,37.936563842848386,6,7.901814763588736e-05,True
8818,X91286_871.572_12.704_Pheophytin a;Chlorophyll a,91286,1.1688128122256162e-06,37.91187205580155,6,7.930482155787539e-05,True
6814,X77078_468.295_9.991_nan,77078,1.291146025162226e-06,37.69060773480669,6,8.695629378351821e-05,True
3816,X49982_574.374_6.51_nan,49982,1.3429107998209765e-06,37.60319214241872,6,8.977753670567882e-05,True
6927,X78052_547.325_10.093_nan,78052,1.3618778163617064e-06,37.571998288920554,6,9.03809715792747e-05,True
6920,X77979_352.306_10.082_nan,77979,1.57140625984536e-06,37.25354885074216,6,0.00010353062111966676,True
2241,X26974_174.112_4.424_nan,26974,1.59004207178332e-06,37.22730109867804,6,0.00010400476630686292,True
6637,"X75508_242.247_9.817_nan;Spectral Match to cis,cis-9,12-Octadecadien-1-ol from NIST14",75508,1.6273033598760276e-06,37.17572446542942,6,0.00010493221381555209,True
454,X2949_285.144_1.37_Usujirene,2949,1.6202496437531857e-06,37.18539748311855,6,0.00010493221381555209,True
4556,X57492_331.081_7.416_nan,57492,1.639112136978879e-06,37.15962353121652,6,0.0001049493489395209,True
1643,X17675_430.264_3.616_nan,17675,1.7312865721469471e-06,37.037769560166524,6,0.00011007592667104925,True
8294,X88775_1296.362_11.792_nan;Contaminant vial septum ThermoFisher C5000-44B,88775,1.8476614448413993e-06,36.89281654419367,6,0.00011665929067012502,True
7525,X83440_414.272_10.711_nan;Spectral Match to p-tert-Octylphenol tetraglycol ether from NIST14,83440,1.863886858360785e-06,36.87333076077174,6,0.00011677099783312266,True
5341,X64690_225.148_8.37_nan,64690,1.8751172111346138e-06,36.859942193574625,6,0.00011677099783312266,True
1049,X9337_208.119_2.767_nan,9337,1.9624540703095163e-06,36.75846122365465,6,0.00012137845175002804,True
6680,X75943_526.292_9.876_PE(22:6/0:0); [M+H]+ C27H45N1O7P1,75943,2.0402158456988434e-06,36.671812973194164,6,0.00012491697699030797,True
5692,X67387_223.133_8.773_nan,67387,2.0471435956396705e-06,36.66425337024923,6,0.00012491697699030797,True
7414,X82557_217.159_10.601_nan,82557,2.1201429431663063e-06,36.5861059954982,6,0.00012699570520962092,True
4192,X54143_592.384_6.99_nan,54143,2.1231134174947624e-06,36.58298291385313,6,0.00012699570520962092,True
7509,X83266_209.19_10.639_nan;b-Caryophyllene oxide,83266,2.1195834121523808e-06,36.58669475872665,6,0.00012699570520962092,True
326,X2219_218.139_1.024_nan,2219,2.1647403660865912e-06,36.539668246163636,6,0.0001286393425389496,True
327,X2220_271.128_0.923_nan,2220,2.2898370997286415e-06,36.41431092694893,6,0.0001351896033164468,True
7141,X80185_413.268_10.231_nan,80185,2.3227377923698282e-06,36.38247135256802,6,0.0001362473032788805,True
8637,X90412_1294.363_12.411_Contaminant vial septum ThermoFisher C5000-44B,90412,2.417718964111258e-06,36.2930063892858,6,0.00014001210714458318,True
8702,"X90734_833.24_12.432_nan;2,2,6b,9,9,12a-hexamethyl-4a-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-10-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-6a-carboxylic acid",90734,2.4099721541468414e-06,36.30017137303048,6,0.00014001210714458318,True
8507,"X89806_832.239_12.169_nan;(3S,4R)-7-hydroxy-3-[(3S,4R)-7-hydroxy-4-(4-hydroxyphenyl)-2-oxo-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-3-yl]-4-(4-hydroxyphenyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydrochromen-2-one",89806,2.4471647788461457e-06,36.26597861673815,6,0.00014082039347638705,True
3537,X47278_165.055_6.213_nan,47278,2.726051028730237e-06,36.02492238263694,6,0.00015521025053670775,True
802,X6171_162.055_2.345_nan,6171,2.731372644728689e-06,36.020564763658626,6,0.00015521025053670775,True
2624,X33529_200.164_4.989_nan,33529,2.8864583599813415e-06,35.897142930223026,6,0.00016300421993136868,True
6190,X71604_179.143_9.383_nan;Spectral Match to Sumaresinolic acid from NIST14,71604,3.0497229965187316e-06,35.77413355934253,6,0.0001711609968169649,True
7212,X80768_195.174_10.282_nan,80768,3.1205117500388387e-06,35.7228187377995,6,0.00017405946522302526,True
2260,X27392_324.228_4.462_nan,27392,3.1743431437040683e-06,35.684564259292365,6,0.00017598248696681335,True
4140,X53771_383.806_6.95_nan,53771,3.3282386711670416e-06,35.57865328021684,6,0.00018339603635303482,True
860,X6750_198.022_2.44_nan,6750,3.3954838142139096e-06,35.533893492940365,6,0.00018597433035441488,True
7132,X80109_483.273_10.217_nan;PE(16:1/0:0); [M+H]+ C21H43N1O7P1,80109,3.436399788363721e-06,35.507087681604276,6,0.00018708830464552663,True
3794,X49733_442.191_6.505_nan,49733,3.474849542867844e-06,35.482184878248404,6,0.00018805554787949068,True
1901,"X21821_474.291_3.841_nan;[(2R,3R,4R,5R)-2-(2,4-dioxopyrimidin-1-yl)-4-hydroxy-5-(hydroxymethyl)oxolan-3-yl] 4-hydroxy-2-methoxy-6-methylbenzoate",21821,3.621510215411108e-06,35.38964534479098,6,0.0001948329637782118,True
8690,"X90671_835.239_12.413_nan;2-[4-[4-[3,5-dihydroxy-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-2,5-bis(4-hydroxyphenyl)oxolan-3-yl]-2,6-dihydroxyphenyl]-6-(hydroxymethyl)oxane-3,4,5-triol",90671,3.7916083908224025e-06,35.28686807755414,6,0.0002027841381726899,True
6423,X73725_493.279_9.664_nan,73725,3.901550727908825e-06,35.22284632698984,6,0.0002074438550768833,True
3826,X50121_440.255_6.526_nan,50121,4.243085704799001e-06,35.0348143032536,6,0.00022429148388390996,True
882,X6979_328.15_2.472_nan,6979,4.405894235901329e-06,34.9504092490281,6,0.00023155138955384324,True
1915,X22021_504.337_4.013_nan,22021,4.463837917822477e-06,34.92111469204008,6,0.00023324835832667795,True
7148,X80263_856.608_10.561_nan,80263,4.527499058589624e-06,34.88936161607172,6,0.00023522297966112492,True
5825,X68554_370.204_8.964_nan,68554,4.556082340901676e-06,34.87524868084689,6,0.00023536307183794338,True
6368,X73237_371.327_9.576_nan;Spectral Match to Heptadecasphing-4-enine from NIST14,73237,4.611015380790537e-06,34.848370677307,6,0.00023685509515337607,True
9022,X92216_1295.364_12.987_nan;Contaminant vial septum ThermoFisher C5000-44B,92216,5.511309486380828e-06,34.44810426465785,6,0.0002815102575852499,True
2749,X35573_606.332_5.16_nan,35573,5.768370878028703e-06,34.34571018923288,6,0.0002913668223502054,True
8809,X91229_738.551_12.501_nan,91229,5.746850922941926e-06,34.3541066791819,6,0.0002913668223502054,True
6922,X77997_323.185_10.063_nan,77997,5.934850507621931e-06,34.28178586044601,6,0.0002981196730126994,True
2218,X26700_430.228_4.408_nan,26700,6.07825916449361e-06,34.2281311180661,6,0.00030213301519935735,True
6456,X74082_283.169_9.666_nan,74082,6.0812078510209405e-06,34.227041129527265,6,0.00030213301519935735,True
6846,X77383_237.112_10.022_nan,77383,6.200145434002564e-06,34.1835072641702,6,0.00030636805590190935,True
7644,X84582_474.378_10.728_nan;Spectral Match to 1-Hexadecanoyl-2-sn-glycero-3-phosphate from NIST14,84582,6.545204687028447e-06,34.0617454471045,6,0.0003216702757538521,True
6926,X78042_291.195_9.992_nan,78042,6.736892261229082e-06,33.996828320032705,6,0.00032473468787172803,True
2372,X29205_518.316_4.617_nan;Spectral Match to Undecaethylene glycol from NIST14,29205,6.75042410996003e-06,33.99231511199195,6,0.00032473468787172803,True
3958,X51762_332.187_6.709_nan,51762,6.651290103799769e-06,34.02558890976871,6,0.00032473468787172803,True
6254,X72265_592.368_9.467_nan,72265,6.725760964624281e-06,34.000547632483816,6,0.00032473468787172803,True
7632,X84376_834.519_10.805_nan,84376,6.928223270675904e-06,33.93383452248004,6,0.00032808023946346524,True
130,X812_296.135_0.638_nan,812,6.8903653388244785e-06,33.94616073255577,6,0.00032808023946346524,True
3531,X47253_300.195_6.208_nan,47253,6.894273620002539e-06,33.94488512401619,6,0.00032808023946346524,True
2481,X31188_226.216_4.823_nan;Gly-C14:1,31188,7.091886554795157e-06,33.88130499283807,6,0.000334090324125376,True
7177,X80527_460.363_10.217_nan,80527,7.148892459268479e-06,33.86329036218535,6,0.0003345792637876364,True
6887,X77758_276.159_10.059_nan,77758,7.175864104552255e-06,33.85481657432788,6,0.0003345792637876364,True
2635,X33711_321.101_5.007_nan,33711,7.256631855613616e-06,33.82962917522452,6,0.00033661886138387244,True
7984,X87331_468.389_11.317_nan;Spectral Match to Nonaethylene glycol from NIST14,87331,7.634500068758858e-06,33.71536936629513,6,0.00035234961738657634,True
5031,X61868_297.184_7.921_nan,61868,7.700101272528372e-06,33.69610606247926,6,0.0003535824281304442,True
7119,X79995_678.384_10.299_nan,79995,7.794940468691524e-06,33.668543160139386,6,0.0003561386871424288,True
6581,X75108_510.306_9.784_nan,75108,8.132240524352801e-06,33.5731404747288,6,0.0003696916542370783,True
3863,X50572_353.138_6.591_nan,50572,8.57071426022022e-06,33.45482761285936,6,0.00038768623907424,True
938,X7675_206.045_2.573_nan,7675,8.672397854429282e-06,33.4282489154889,6,0.0003903437687746091,True
4465,X56682_249.148_7.304_nan;Parthenolide [M+NH4]+,56682,8.798232635421094e-06,33.39578217720475,6,0.0003940568035529487,True
5338,X64670_379.211_8.367_nan,64670,9.008556016911626e-06,33.34253120523829,6,0.0004014989769890221,True
2271,X27492_504.3_4.378_nan,27492,9.172768839386654e-06,33.3018052127499,6,0.0004068234843302608,True
2891,X37866_916.568_5.35_nan,37866,9.979161463456204e-06,33.11176335174957,6,0.00044043949527060105,True
6559,X74836_259.169_9.75_nan,74836,1.0205627853726501e-05,33.06112901575602,6,0.00044825878476367797,True
7474,X82941_219.174_10.643_nan,82941,1.033913423548433e-05,33.03179864947822,6,0.00045193946379338233,True
249,X1693_347.145_0.854_Porphyra-334,1693,1.0443848570742595e-05,33.00905534424337,6,0.00045433239811096493,True
5239,X63822_223.133_8.209_nan,63822,1.0806208260281368e-05,32.93206210353992,6,0.0004678573595356105,True
7354,X81966_347.258_10.651_nan,81966,1.0872704849474133e-05,32.918211581747414,6,0.0004685053672579091,True
4300,X55117_470.295_7.114_nan,55117,1.1212868096599625e-05,32.848647914343964,6,0.0004808839468598292,True
2816,X36782_872.542_5.256_nan,36782,1.1519251066493419e-05,32.78776089625535,6,0.0004917043694674092,True
2634,X33657_215.11_4.921_nan,33657,1.1595577243432197e-05,32.772842610797326,6,0.0004926494780246988,True
2713,X35000_306.034_5.105_nan,35000,1.1912783114249253e-05,32.71186916232397,6,0.0005037722049988569,True
314,X2140_267.097_0.989_nan,2140,1.2079098850968285e-05,32.68054020871705,6,0.0005084405868194613,True
206,X1507_289.089_0.794_nan,1507,1.2282371939578497e-05,32.64282537893913,6,0.0005146144040306345,True
3244,X43306_390.264_5.965_nan,43306,1.2410453637867506e-05,32.619377941477296,6,0.0005175956168600521,True
273,X1918_254.16_0.908_nan,1918,1.2760790138543869e-05,32.5564484738367,6,0.0005297767303179948,True
301,X2053_317.134_0.971_nan,2053,1.28820093242649e-05,32.53507264170253,6,0.0005323783126191658,True
2078,X24367_503.306_4.208_Spectral Match to Undecaethylene glycol from NIST14;Spectral Match to Nonaethylene glycol from NIST14,24367,1.3276856936648059e-05,32.466802533622456,6,0.000546213498950245,True
2131,X25213_460.274_4.187_nan,25213,1.385112567222743e-05,32.371020530773414,6,0.000566715695548586,True
1761,X19529_460.311_3.79_nan;Spectral Match to Undecaethylene glycol from NIST14,19529,1.3899868027643498e-05,32.363072948639115,6,0.000566715695548586,True
7952,X87166_684.202_11.27_ACARBOSE;Contaminants septum vial Thermo C4000-53 and C4000-54 serie,87166,1.4377297798292698e-05,32.28665575520832,6,0.0005835642481342733,True
2375,X29323_474.253_4.629_nan,29323,1.478133033290003e-05,32.223926755205824,6,0.0005972971350521203,True
3919,X51350_297.169_6.661_nan,51350,1.5010002503932959e-05,32.18917280540211,6,0.0006038537290520286,True
1477,X15465_298.148_3.41_nan,15465,1.532705737378624e-05,32.14184489094354,6,0.0006138925358698876,True
3839,X50295_251.164_6.63_nan,50295,1.6259856875955615e-05,32.00803151217508,6,0.0006483974505095985,True
7921,X86974_504.319_11.227_nan,86974,1.663582042528426e-05,31.95623816614255,6,0.0006604929227366136,True
140,X873_290.138_0.651_nan,873,1.7355372987329877e-05,31.860268480927743,6,0.0006860654400034923,True
3220,X42921_317.149_5.788_nan,42921,1.7823190547524853e-05,31.79996674851634,6,0.0007007700026052997,True
2212,X26648_281.195_4.4_nan,26648,1.788150468592494e-05,31.7925602596247,6,0.0007007700026052997,True
6638,X75526_217.122_9.83_nan,75526,1.8461696190715264e-05,31.720147224631386,6,0.0007204023251758936,True
7288,X81407_542.425_10.479_nan;Spectral Match to Decaethylene glycol from NIST14,81407,1.866280019382352e-05,31.695573040361253,6,0.000725137518642066,True
3501,X46778_231.138_6.152_Parthenolide CollisionEnergy:102040,46778,1.8745438306478014e-05,31.68555095150407,6,0.0007252490429042472,True
8626,"X90353_981.278_12.383_nan;(2S,3R,4S,5S,6R)-2-[(2R,3R,4S,5S,6R)-2-[[(3S,6S,8R,10R,12R,13R,14R,17S)-3,12-dihydroxy-4,4,8,10,14-pentamethyl-17-[(2S)-6-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhept-5-en-2-yl]-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-6-yl]oxy]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",90353,2.0324122793647118e-05,31.502064254635673,6,0.0007829954425416932,True
332,X2270_367.113_1.039_nan,2270,2.161081844570343e-05,31.362675504282848,6,0.0008221153192817388,True
4232,X54437_530.389_7.119_nan,54437,2.1522953878132923e-05,31.37192892402053,6,0.0008221153192817388,True
5682,X67316_209.117_8.763_nan,67316,2.1604175627060734e-05,31.36337378615524,6,0.0008221153192817388,True
8767,X91050_1146.325_12.486_nan;Contaminant vial septum ThermoFisher C5000-44B,91050,2.219025413726284e-05,31.302570306031214,6,0.0008406407942333072,True
969,X8072_339.166_2.458_nan,8072,2.303559049237585e-05,31.21761561285041,6,0.0008690439367497147,True
7551,X83683_441.263_10.736_nan,83683,2.3786306212984845e-05,31.144720687538324,6,0.0008899798192940667,True
4151,X53841_247.133_6.958_nan,53841,2.3776486390389588e-05,31.14565940249645,6,0.0008899798192940667,True
5611,X66849_526.301_8.691_nan,66849,2.4065963511252795e-05,31.118147083060116,6,0.000893092817323716,True
1292,X12875_388.187_3.278_nan;Spectral Match to Nonaethylene glycol from NIST14,12875,2.3990915883380085e-05,31.12524810722323,6,0.000893092817323716,True
7322,X81696_345.242_10.618_nan,81696,2.450366353534412e-05,31.077163904235704,6,0.0009056394669241819,True
6978,X78625_311.185_10.115_nan;2'-Hydroxy-a-naphthoflavone CollisionEnergy:205060,78625,2.4703672061256463e-05,31.058677340075107,6,0.0009093351675341852,True
3153,X41933_520.332_5.702_nan,41933,2.5730341276737125e-05,30.966058010890077,6,0.0009433075116455401,True
3534,X47265_251.164_6.337_nan,47265,2.7038385876474495e-05,30.853220278289314,6,0.0009872811421241209,True
4309,X55185_327.275_7.113_nan,55185,2.7395105269270315e-05,30.823386024145634,6,0.0009923358450526125,True
2352,X28862_182.19_4.693_nan,28862,2.732820493842616e-05,30.828951810926924,6,0.0009923358450526125,True
8628,"X90379_922.29_12.338_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",90379,2.779259588745344e-05,30.790591799890127,6,0.0010027392135266932,True
7913,X86919_424.363_11.213_nan,86919,2.82089795021198e-05,30.756733333933404,6,0.0010137392949931747,True
8817,"X91282_760.222_12.619_nan;(3S,4S,6aR,6bS,8R,8aR,12aS,14bR)-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4-carboxylic acid",91282,2.865425238450856e-05,30.72106910529303,6,0.0010256868609446923,True
7696,X85203_559.362_10.909_nan,85203,2.9409605332029408e-05,30.661805979954785,6,0.0010473480790059463,True
5619,X66878_421.282_8.706_nan,66878,2.9489783130831754e-05,30.65560415387756,6,0.0010473480790059463,True
1288,X12810_275.196_3.15_nan,12810,2.980354145627847e-05,30.631494148981233,6,0.0010543727584454625,True
7664,X84750_448.305_10.713_nan,84750,3.073354871119552e-05,30.561479435236265,6,0.001083059786365076,True
5347,X64716_593.394_8.445_nan,64716,3.09760941925167e-05,30.543564559034166,6,0.0010873924648585399,True
6360,X73202_268.263_9.573_nan;Gly-C14:0,73202,3.199249267387032e-05,30.46997200756627,6,0.0011187528591954962,True
81,X414_292.118_0.642_nan,414,3.212342039591954e-05,30.460660943147317,6,0.0011190273495773964,True
7209,X80740_485.288_10.38_PG(16:0_0:0) - 2-hydroxy-3-(2-hydroxyacetoxy)propyl palmitate;PE(16:0/0:0); [M+H]+ C21H45N1O7P1,80740,3.491070207214134e-05,30.270879373848857,6,0.0012114060400401556,True
4206,X54240_269.174_6.992_nan,54240,3.504177172575461e-05,30.262328626969406,6,0.0012114060400401556,True
7048,X79444_546.379_10.151_nan,79444,3.560576129034936e-05,30.22589267444232,6,0.001226240839590365,True
5145,"X62855_249.148_8.131_NCGC00385922-01_C15H20O3_(2R,5S,9R,12R)-13,13-Dimethyl-7-oxatetracyclo[7.5.0.0~1,5~.0~2,12~]tetradecane-4,8-dione;4-O-Methylphloracetophenone",62855,3.575800427139729e-05,30.216155105381517,6,0.0012268368861718647,True
4197,"X54190_251.164_6.997_nan;NCGC00381378-01_C20H30O4_1,10a-Dihydroxy-4,4,7,11b-tetramethyl-2,3,4,4a,5,6,6a,7,10a,11,11a,11b-dodecahydrophenanthro[3,2-b]furan-9(1H)-one",54190,3.669577392397505e-05,30.15706499441411,6,0.0012542781072059442,True
101,X607_236.128_0.639_nan,607,3.6851438451995925e-05,30.147401268671956,6,0.0012548811925301383,True
3779,X49604_325.259_6.471_nan,49604,3.755243321794844e-05,30.104378079960917,6,0.00126924432274196,True
7244,X81039_219.174_10.508_Spectral Match to Curcumol from NIST14,81039,3.751731038416919e-05,30.106514732965024,6,0.00126924432274196,True
6744,X76552_470.368_9.94_nan;Spectral Match to Nonaethylene glycol from NIST14,76552,3.8182430032128005e-05,30.066385387826912,6,0.001281412441741408,True
6399,X73556_389.231_9.604_nan,73556,3.8194321569723005e-05,30.065674237773692,6,0.001281412441741408,True
6084,X70628_323.185_9.315_nan,70628,3.870067412477405e-05,30.03559443421318,6,0.0012936269453766385,True
4802,X59776_516.332_7.695_nan,59776,3.973801625701656e-05,29.975169343182998,6,0.0013234360579076725,True
810,X6214_222.185_2.444_nan,6214,4.3221104760253815e-05,29.783126151012766,6,0.001434183520000831,True
7296,X81474_575.356_10.477_nan,81474,4.358882439026763e-05,29.763753110387878,6,0.0014411257867502302,True
7391,X82345_339.216_10.58_nan,82345,4.4781576744232766e-05,29.70200885061691,6,0.0014700773384540863,True
1651,X17789_377.18_3.628_nan,17789,4.4787881956861184e-05,29.701686797810606,6,0.0014700773384540863,True
2554,X32338_548.327_4.882_nan,32338,4.587606487381495e-05,29.646766932678588,6,0.0015002323770200179,True
808,X6206_356.154_2.478_nan,6206,4.6036607257873406e-05,29.638773787599803,6,0.0015002323770200179,True
7478,X82995_854.507_10.662_nan;TAG (18:3/18:4/18:5),82995,4.6404229379605836e-05,29.620573900409035,6,0.001506811619712058,True
6716,X76271_585.301_9.907_nan,76271,4.6939257851682544e-05,29.59433957438091,6,0.001513374937544318,True
6715,X76267_590.321_9.906_nan;Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14,76267,4.6888660081889466e-05,29.596807857581325,6,0.001513374937544318,True
2515,X31722_518.279_4.829_nan,31722,4.74642211106497e-05,29.56888484281843,6,0.0015141919239930772,True
7194,X80640_345.206_10.375_nan,80640,4.723317739649568e-05,29.580053325460458,6,0.0015141919239930772,True
7857,"X86495_1074.305_11.108_nan;(2S,3S,4S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,12aS,14bR)-8a-(acetyloxymethyl)-8,9-dihydroxy-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-[(E)-2-methylbut-2-enoyl]oxy-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3,5-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]oxane-2-carboxylic acid",86495,4.738089006206467e-05,29.57290678897199,6,0.0015141919239930772,True
7598,X84098_433.294_10.836_nan,84098,4.805189673845355e-05,29.540717720482803,6,0.001527579878132936,True
8458,X89625_566.569_12.072_nan,89625,4.922114013097113e-05,29.485676056274787,6,0.001559298278992298,True
1284,X12760_225.087_3.007_nan,12760,4.9495544928027973e-05,29.472946081440455,6,0.0015625468558528833,True
6212,X71798_167.143_9.4_nan,71798,5.0457672436479594e-05,29.428857009740256,6,0.001582830878409209,True
6798,"X76982_299.2_9.983_NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)-;Massbank:NA002717 (+)-Costunolide|Costunolide|(3aS,6E,10E,11aR)-6,10-dimethyl-3-methylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2-one",76982,5.048624667165317e-05,29.427560364231567,6,0.001582830878409209,True
957,X7899_230.149_2.785_nan,7899,5.0819932168785916e-05,29.412471864129316,6,0.0015878172621257786,True
8625,X90351_579.296_12.317_nan,90351,5.181612852984077e-05,29.36800248442616,6,0.0016078916061205198,True
6903,X77870_594.363_10.071_nan,77870,5.1814100031829813e-05,29.36809217253685,6,0.0016078916061205198,True
6328,X72953_693.439_9.535_nan,72953,5.31132147354416e-05,29.31135279887481,6,0.0016369672826258813,True
7249,X81072_395.242_10.327_nan,81072,5.304487320494319e-05,29.314303253529715,6,0.0016369672826258813,True
1023,X8927_598.27_2.723_nan,8927,5.403390995559078e-05,29.271966441579593,6,0.0016597172612034844,True
5824,X68547_610.359_8.95_nan,68547,5.469416167221568e-05,29.24412828170275,6,0.0016743411377905218,True
1026,X9009_178.122_2.729_nan,9009,5.558752825007104e-05,29.20698599888166,6,0.0016959792176162616,True
7597,X84082_270.315_10.782_nan,84082,5.6436124143479784e-05,29.172247992056317,6,0.0017161111729515658,True
7314,X81639_387.252_10.498_nan,81639,5.8076264676279514e-05,29.106547984448525,6,0.001760097994789111,True
